Solyc04g009440	Solyc12g015820	2	2
Solyc04g009440	Solyc12g015910	2	1
Solyc04g009440	Solyc12g040680	2	1
Solyc04g009440	Solyc12g044440	2	1
Solyc04g009440	Solyc12g044940	2	1
Solyc04g009440	Solyc12g045030	2	1
Solyc04g009440	Solyc12g056220	2	1
Solyc04g009440	Solyc12g063000	2	2
Solyc04g009440	Solyc12g088370	2	1
Solyc04g009440	Solyc12g095910	2	1
Solyc04g009440	Solyc12g098980	2	1
