OG	tree	original_polytomies	resolved_polytomies	inconsistent_triples	prunned_leaves
OG23966	(((PGSC0003DMP400041566[&&NHX:species=Potato],Capang06g000020[&&NHX:species=Wild pepper],Capana06g000029[&&NHX:species=Dom. pepper])S,(PGSC0003DMP400041567[&&NHX:species=Potato],PGSC0003DMP400041565[&&NHX:length=-0.0:species=Potato])D)D,((Solyc11g013170.2.1[&&NHX:species=Tomato],Capana04g001943[&&NHX:species=Dom. pepper],PGSC0003DMP400050560[&&NHX:species=Potato],Capang04g001729[&&NHX:species=Wild pepper],Sopen11g008210.1[&&NHX:species=S. Pennelli],SPI11g01017.1[&&NHX:species=S. pimp],SLYcer11g00867.1[&&NHX:species=Tomato Cherry])S,PGSC0003DMP400069010[&&NHX:species=Potato])D)D;	1	1	0	
OG24036	(((PGSC0003DMP400063666[&&NHX:species=Potato],PGSC0003DMP400026836[&&NHX:species=Potato])D,SPI12g00825.1[&&NHX:species=S. pimp],Solyc12g013660.3.1[&&NHX:species=Tomato],SLYcer12g00780.1[&&NHX:species=Tomato Cherry],Sopen12g007010.1[&&NHX:species=S. Pennelli])S,(PGSC0003DMP400044345[&&NHX:species=Potato],(Sopen06g026100.2[&&NHX:species=S. Pennelli],Sopen06g026100.1[&&NHX:species=S. Pennelli])D,Solyc06g068830.2.1[&&NHX:species=Tomato],Capana06g001065[&&NHX:species=Dom. pepper],SPI06g04376.1[&&NHX:species=S. pimp],SLYcer06g04518.1[&&NHX:species=Tomato Cherry],Capang06g001014[&&NHX:species=Wild pepper])S)D;	0	0	0	
OG24039	((SPI10g03031.1[&&NHX:species=S. pimp],PGSC0003DMP400006076[&&NHX:species=Potato],Solyc10g054050.3.1[&&NHX:species=Tomato],Capang10g000711[&&NHX:species=Wild pepper],SLYcer10g04538.1[&&NHX:species=Tomato Cherry],Sopen10g023910.1[&&NHX:species=S. Pennelli])S,(Capang01g005106[&&NHX:species=Wild pepper],Solyc01g109950.4.1[&&NHX:species=Tomato],SLYcer01g08390.1[&&NHX:species=Tomato Cherry],Sopen01g052140.1[&&NHX:species=S. Pennelli],Capana08g002574[&&NHX:species=Dom. pepper],PGSC0003DMP400065940[&&NHX:species=Potato],(SPI01g08615.1[&&NHX:species=S. pimp],SPI01g08857.1[&&NHX:species=S. pimp])D)S)D;	0	0	0	
OG24062	((Sopen04g027740.1[&&NHX:species=S. Pennelli],PGSC0003DMP400011298[&&NHX:species=Potato],SLYcer04g04841.1[&&NHX:species=Tomato Cherry],Capang04g001206[&&NHX:species=Wild pepper],SPI04g04330.1[&&NHX:species=S. pimp],Solyc04g071770.3.1[&&NHX:species=Tomato],Capana04g001261[&&NHX:species=Dom. pepper])S,(SLYcer12g04509.1[&&NHX:species=Tomato Cherry],(((Sopen12g029210.1[&&NHX:species=S. Pennelli],Sopen12g029210.2[&&NHX:species=S. Pennelli])D,PGSC0003DMP400032785[&&NHX:species=Potato],Solyc12g056590.2.1[&&NHX:species=Tomato])S,PGSC0003DMP400032784[&&NHX:species=Potato])D,SPI12g04462.1[&&NHX:species=S. pimp])S)D;	0	0	0	
OG24157	((Capang11g001224[&&NHX:species=Wild pepper],Solyc05g013380.3.1[&&NHX:species=Tomato],Sopen05g008170.1[&&NHX:species=S. Pennelli],SLYcer05g00962.1[&&NHX:species=Tomato Cherry],SPI05g01022.1[&&NHX:species=S. pimp],Capana11g001221[&&NHX:species=Dom. pepper])S,(Capana08g000052[&&NHX:species=Dom. pepper],SPI01g00467.1[&&NHX:species=S. pimp],Capang08g000048[&&NHX:species=Wild pepper],Solyc01g007940.4.1[&&NHX:species=Tomato],Sopen01g003480.1[&&NHX:species=S. Pennelli],SLYcer01g00439.1[&&NHX:species=Tomato Cherry])S)D;	0	0	96	PGSC0003DMP400032447,PGSC0003DMP400032448
OG24190	(((Sopen02g017170.1[&&NHX:species=S. Pennelli],Solyc02g068060.3.1[&&NHX:species=Tomato],SLYcer02g03590.1[&&NHX:species=Tomato Cherry],Capang02g000950[&&NHX:species=Wild pepper],PGSC0003DMP400012255[&&NHX:species=Potato],Capana02g001033[&&NHX:species=Dom. pepper],SPI02g02487.1[&&NHX:species=S. pimp])S,PGSC0003DMP400012254[&&NHX:species=Potato])D,(SPI02g04714.1[&&NHX:species=S. pimp],Solyc02g093970.4.1[&&NHX:species=Tomato],Capang02g003346[&&NHX:species=Wild pepper],SLYcer02g05792.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400035216[&&NHX:species=Potato],Sopen02g038620.1[&&NHX:species=S. Pennelli])S)D;	0	0	0	
OG24389	(((PGSC0003DMP400032858[&&NHX:species=Potato],PGSC0003DMP400032857[&&NHX:species=Potato])D,Solyc03g093450.3.1[&&NHX:species=Tomato],SPI03g03590.1[&&NHX:species=S. pimp],SLYcer03g03515.1[&&NHX:species=Tomato Cherry],Capang03g002632[&&NHX:species=Wild pepper],Sopen03g024280.1[&&NHX:species=S. Pennelli],Capana03g002731[&&NHX:species=Dom. pepper])S,(SLYcer10g02533.1[&&NHX:species=Tomato Cherry],Solyc05g051610.3.1[&&NHX:species=Tomato],PGSC0003DMP400012796[&&NHX:species=Potato],Capang05g001498[&&NHX:species=Wild pepper],Capana05g001918[&&NHX:species=Dom. pepper],SPI05g04429.1[&&NHX:species=S. pimp])S)D;	0	0	0	
OG24392	((((Capang01g001622[&&NHX:species=Wild pepper],Capang00g000368[&&NHX:species=Wild pepper])D,SLYcer11g01118.1[&&NHX:species=Tomato Cherry],Sopen11g009480.1[&&NHX:species=S. Pennelli],Capana00g003933[&&NHX:species=Dom. pepper],Solyc11g018530.2.1[&&NHX:species=Tomato],SPI11g01248.1[&&NHX:species=S. pimp],PGSC0003DMP400016319[&&NHX:species=Potato])S,Capana04g001440[&&NHX:species=Dom. pepper])D,(SPI03g04942.1[&&NHX:species=S. pimp],Sopen03g035830.1[&&NHX:species=S. Pennelli],Capana03g000474[&&NHX:species=Dom. pepper],Solyc03g116900.3.1[&&NHX:species=Tomato],Capang03g000433[&&NHX:species=Wild pepper])S)D;	0	0	0	
OG24546	(((Capang00g001324[&&NHX:species=Wild pepper],SLYcer09g02168.1[&&NHX:species=Tomato Cherry],Solyc09g030450.3.1[&&NHX:species=Tomato],SPI09g02076.1[&&NHX:species=S. pimp],PGSC0003DMP400031290[&&NHX:species=Potato],Capana09g001041[&&NHX:species=Dom. pepper],Sopen09g013590.1[&&NHX:species=S. Pennelli])S,Capang07g002394[&&NHX:species=Wild pepper])D,((Capana07g002396[&&NHX:species=Dom. pepper],SLYcer09g01355.1[&&NHX:species=Tomato Cherry],Solyc09g015170.4.1[&&NHX:species=Tomato],PGSC0003DMP400023342[&&NHX:species=Potato],SPI09g01209.1[&&NHX:species=S. pimp],Sopen09g008450.2[&&NHX:species=S. Pennelli])S,Sopen09g008450.1[&&NHX:species=S. Pennelli])D)D;	0	0	0	
OG24613	(((SPI08g00526.1[&&NHX:species=S. pimp],PGSC0003DMP400010351[&&NHX:species=Potato],Capana01g004474[&&NHX:species=Dom. pepper],Capang08g001314[&&NHX:species=Wild pepper],SLYcer08g00552.1[&&NHX:species=Tomato Cherry])S,(PGSC0003DMP400010352[&&NHX:species=Potato],Sopen08g004160.1[&&NHX:species=S. Pennelli],Solyc08g008305.1.1[&&NHX:species=Tomato])S)D,(SPI08g06348.1[&&NHX:species=S. pimp],PGSC0003DMP400021478[&&NHX:species=Potato],SLYcer08g06437.1[&&NHX:species=Tomato Cherry],Capang00g001814[&&NHX:species=Wild pepper],Solyc08g082210.4.1[&&NHX:species=Tomato],Sopen08g030500.1[&&NHX:species=S. Pennelli],Capana00g003399[&&NHX:species=Dom. pepper])S)D;	0	0	0	
OG24666	((Solyc12g011330.4.1[&&NHX:species=Tomato],PGSC0003DMP400013825[&&NHX:species=Potato],Capang00g002321[&&NHX:species=Wild pepper],SPI12g00751.1[&&NHX:species=S. pimp],SLYcer12g00733.1[&&NHX:species=Tomato Cherry],Sopen12g006660.1[&&NHX:species=S. Pennelli],Capana00g004595[&&NHX:species=Dom. pepper])S,((PGSC0003DMP400048093[&&NHX:species=Potato],Capana00g003117[&&NHX:species=Dom. pepper],Capang07g002063[&&NHX:species=Wild pepper],SLYcer07g05170.1[&&NHX:species=Tomato Cherry],Sopen07g029930.1[&&NHX:species=S. Pennelli],SPI07g05912.1[&&NHX:species=S. pimp],Solyc07g056580.3.1[&&NHX:species=Tomato])S,PGSC0003DMP400048094[&&NHX:species=Potato])D)D;	0	0	0	
OG24681	((PGSC0003DMP400000417[&&NHX:species=Potato],SLYcer01g06986.1[&&NHX:species=Tomato Cherry],Capana08g000980[&&NHX:species=Dom. pepper],Solyc01g095080.3.1[&&NHX:species=Tomato],SPI01g07236.1[&&NHX:species=S. pimp],Capang01g003556[&&NHX:species=Wild pepper],Sopen01g038870.1[&&NHX:species=S. Pennelli])S,(Solyc05g050010.3.1[&&NHX:species=Tomato],Sopen05g028400.1[&&NHX:species=S. Pennelli],((Capang10g001493[&&NHX:species=Wild pepper],Capana10g001745[&&NHX:species=Dom. pepper])S,Capana10g001736[&&NHX:species=Dom. pepper])D,SPI05g04193.1[&&NHX:species=S. pimp],SLYcer10g02775.1[&&NHX:species=Tomato Cherry])S)D;	0	0	12	PGSC0003DMP400037537
OG24694	((Capang00g003505[&&NHX:species=Wild pepper],SLYcer08g06301.1[&&NHX:species=Tomato Cherry],(PGSC0003DMP400021614[&&NHX:species=Potato],PGSC0003DMP400021613[&&NHX:species=Potato])D,Capana00g002546[&&NHX:species=Dom. pepper],SPI08g06209.1[&&NHX:species=S. pimp],Sopen08g029130.1[&&NHX:species=S. Pennelli],Solyc08g080830.3.1[&&NHX:species=Tomato])S,(Solyc12g056300.3.1[&&NHX:species=Tomato],Sopen12g028850.1[&&NHX:species=S. Pennelli],SLYcer12g04471.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400008858[&&NHX:species=Potato],Capana12g001180[&&NHX:species=Dom. pepper],Capang12g000989[&&NHX:species=Wild pepper],SPI12g04426.1[&&NHX:species=S. pimp])S)D;	0	0	0	
OG24746	(((Capana05g000373[&&NHX:species=Dom. pepper],Capang00g002996[&&NHX:species=Wild pepper],Sopen05g032870.1[&&NHX:species=S. Pennelli],PGSC0003DMP400040747[&&NHX:species=Potato],Solyc05g054390.4.1[&&NHX:species=Tomato],SPI05g04768.1[&&NHX:species=S. pimp])S,(PGSC0003DMP400040746[&&NHX:species=Potato],PGSC0003DMP400040745[&&NHX:species=Potato])D)D,(PGSC0003DMP400044406[&&NHX:species=Potato],Solyc01g065540.3.1[&&NHX:species=Tomato],SPI01g05656.1[&&NHX:species=S. pimp],Capana01g002340[&&NHX:species=Dom. pepper],Capang01g002019[&&NHX:species=Wild pepper],Sopen01g026880.1[&&NHX:species=S. Pennelli],SLYcer01g05504.1[&&NHX:species=Tomato Cherry])S)D;	1	1	0	
OG24899	((Solyc10g075040.3.1[&&NHX:species=Tomato],SPI10g03506.1[&&NHX:species=S. pimp],SLYcer10g05011.1[&&NHX:species=Tomato Cherry],Capana10g001266[&&NHX:species=Dom. pepper],Sopen10g027520.1[&&NHX:species=S. Pennelli],PGSC0003DMP400054432[&&NHX:species=Potato],Capang10g001067[&&NHX:species=Wild pepper])S,((Capang11g001195[&&NHX:species=Wild pepper],Capana09g000980[&&NHX:species=Dom. pepper],(Sopen09g015400.1[&&NHX:species=S. Pennelli],Sopen09g015400.2[&&NHX:species=S. Pennelli])D,SLYcer09g01902.1[&&NHX:species=Tomato Cherry],SPI09g01786.1[&&NHX:species=S. pimp],Solyc09g042260.3.1[&&NHX:species=Tomato],PGSC0003DMP400054770[&&NHX:species=Potato])S,PGSC0003DMP400054769[&&NHX:species=Potato])D)D;	0	0	0	
OG24945	((Capana10g002303[&&NHX:species=Dom. pepper],Capang10g002057[&&NHX:species=Wild pepper],PGSC0003DMP400051991[&&NHX:species=Potato])S,((SPI10g03821.1[&&NHX:species=S. pimp],Solyc10g079600.2.1[&&NHX:species=Tomato],PGSC0003DMP400051992[&&NHX:species=Potato],Sopen10g030240.1[&&NHX:species=S. Pennelli],SLYcer10g05331.1[&&NHX:species=Tomato Cherry])S,((PGSC0003DMP400052016[&&NHX:species=Potato],Capana10g002278[&&NHX:species=Dom. pepper],SLYcer10g05341.1[&&NHX:species=Tomato Cherry],SPI10g03830.1[&&NHX:species=S. pimp],Sopen10g030330.1[&&NHX:species=S. Pennelli],Solyc10g079700.2.1[&&NHX:species=Tomato],Capang10g002037[&&NHX:species=Wild pepper])S,PGSC0003DMP400005304[&&NHX:species=Potato])D)D)D;	1	1	0	
OG24948	(((PGSC0003DMP400018943[&&NHX:species=Potato],((PGSC0003DMP400018945[&&NHX:species=Potato],PGSC0003DMP400018942[&&NHX:species=Potato])D,PGSC0003DMP400018941[&&NHX:species=Potato])D)D,SLYcer07g03490.1[&&NHX:species=Tomato Cherry],Sopen07g020010.1[&&NHX:species=S. Pennelli],SPI07g04210.1[&&NHX:species=S. pimp],Solyc07g040940.3.1[&&NHX:species=Tomato])S,(Sopen12g003920.1[&&NHX:species=S. Pennelli],Capang09g000172[&&NHX:species=Wild pepper],Capana09g000176[&&NHX:species=Dom. pepper],SPI12g00471.1[&&NHX:species=S. pimp],Solyc12g008990.2.1[&&NHX:species=Tomato],PGSC0003DMP400018944[&&NHX:species=Potato],SLYcer12g00442.1[&&NHX:species=Tomato Cherry])S)D;	1	1	16	Capang07g000928
OG24965	((((PGSC0003DMP400006789[&&NHX:species=Potato],SLYcer09g04255.1[&&NHX:species=Tomato Cherry],Capana03g003475[&&NHX:species=Dom. pepper],Capang03g003415[&&NHX:species=Wild pepper],SPI09g04050.1[&&NHX:species=S. pimp],Sopen09g029070.1[&&NHX:species=S. Pennelli],Solyc09g074250.3.1[&&NHX:species=Tomato])S,PGSC0003DMP400006790[&&NHX:species=Potato])D,(Capang06g000036[&&NHX:species=Wild pepper],Capana06g000052[&&NHX:species=Dom. pepper])S)D,(Sopen01g042010.1[&&NHX:species=S. Pennelli],Capana08g001384[&&NHX:species=Dom. pepper],SLYcer01g07711.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400006788[&&NHX:species=Potato],Solyc01g098440.3.1[&&NHX:species=Tomato],SPI01g07559.1[&&NHX:species=S. pimp])S)D;	1	1	0	
OG24968	(((PGSC0003DMP400023823[&&NHX:species=Potato],PGSC0003DMP400023822[&&NHX:species=Potato])D,(SPI03g00305.1[&&NHX:species=S. pimp],SLYcer03g00162.1[&&NHX:species=Tomato Cherry],Capana04g002768[&&NHX:species=Dom. pepper],Solyc03g005920.4.1[&&NHX:species=Tomato],Sopen03g001930.1[&&NHX:species=S. Pennelli],PGSC0003DMP400023824[&&NHX:species=Potato],Capang04g002375[&&NHX:species=Wild pepper])S)D,((SLYcer02g03976.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400049487[&&NHX:species=Potato],Sopen02g020730.1[&&NHX:species=S. Pennelli],Solyc02g071740.3.1[&&NHX:species=Tomato],Capana02g001694[&&NHX:species=Dom. pepper],SPI02g02867.1[&&NHX:species=S. pimp])S,PGSC0003DMP400049486[&&NHX:species=Potato])D)D;	1	1	0	
OG24981	((Capana07g001814[&&NHX:species=Dom. pepper],SLYcer07g05046.1[&&NHX:species=Tomato Cherry],Solyc07g055210.3.1[&&NHX:species=Tomato],Sopen07g027020.1[&&NHX:species=S. Pennelli],SPI07g05780.1[&&NHX:species=S. pimp],PGSC0003DMP400035458[&&NHX:species=Potato],Capang07g001814[&&NHX:species=Wild pepper])S,((PGSC0003DMP400011812[&&NHX:species=Potato],SLYcer10g05033.1[&&NHX:species=Tomato Cherry],Capana10g001251[&&NHX:species=Dom. pepper],Capang10g001054[&&NHX:species=Wild pepper],SPI10g03523.1[&&NHX:species=S. pimp],Sopen10g027650.1[&&NHX:species=S. Pennelli])S,PGSC0003DMP400011811[&&NHX:species=Potato],(Solyc10g075170.3.1[&&NHX:species=Tomato],PGSC0003DMP400011810[&&NHX:species=Potato])S)D)D;	1	0	0	
OG25020	(((Sopen05g031740.1[&&NHX:species=S. Pennelli],(PGSC0003DMP400047284[&&NHX:species=Potato],PGSC0003DMP400047283[&&NHX:species=Potato])D,SPI05g04636.1[&&NHX:species=S. pimp],Solyc05g053230.3.1[&&NHX:species=Tomato],SLYcer10g02325.1[&&NHX:species=Tomato Cherry])S,((Sopen12g033720.1[&&NHX:species=S. Pennelli],SPI12g05051.1[&&NHX:species=S. pimp],PGSC0003DMP400008302[&&NHX:species=Potato],SLYcer12g05099.1[&&NHX:species=Tomato Cherry],Solyc12g098980.2.1[&&NHX:species=Tomato])S,PGSC0003DMP400008301[&&NHX:species=Potato])D)D,(Capang12g000167[&&NHX:species=Wild pepper],Capang05g001793[&&NHX:species=Wild pepper])D)S;	0	0	48	Capana12g000192,Capana05g002241
OG25125	(((SLYcer12g04572.1[&&NHX:species=Tomato Cherry],Solyc12g056980.1.1[&&NHX:species=Tomato],SPI12g04526.1[&&NHX:species=S. pimp],PGSC0003DMP400014999[&&NHX:species=Potato],Sopen00g003270.1[&&NHX:species=S. Pennelli])S,(SLYcer04g04998.1[&&NHX:species=Tomato Cherry],Solyc04g072900.1.1[&&NHX:species=Tomato],PGSC0003DMP400016762[&&NHX:species=Potato],Sopen04g029080.1[&&NHX:species=S. Pennelli],Capang04g001048[&&NHX:species=Wild pepper],Capana04g001107[&&NHX:species=Dom. pepper],SPI04g04479.1[&&NHX:species=S. pimp])S)D,(SPI04g03738.1[&&NHX:species=S. pimp],PGSC0003DMP400035842[&&NHX:species=Potato],Solyc04g054910.4.1[&&NHX:species=Tomato],SLYcer04g04012.1[&&NHX:species=Tomato Cherry],Sopen04g024720.1[&&NHX:species=S. Pennelli])S)D;	1	1	0	
OG25151	(((Sopen06g022540.1[&&NHX:species=S. Pennelli],Capana06g001160[&&NHX:species=Dom. pepper],PGSC0003DMP400008716[&&NHX:species=Potato],SPI06g03961.1[&&NHX:species=S. pimp],Solyc06g063090.4.1[&&NHX:species=Tomato],Capang06g001114[&&NHX:species=Wild pepper],SLYcer06g04095.1[&&NHX:species=Tomato Cherry])S,(Capang03g000066[&&NHX:species=Wild pepper],SPI03g05519.1[&&NHX:species=S. pimp],Capana03g000070[&&NHX:species=Dom. pepper],Solyc03g123610.4.1[&&NHX:species=Tomato],SLYcer03g05490.1[&&NHX:species=Tomato Cherry],Sopen03g041380.1[&&NHX:species=S. Pennelli])S)D,(Sopen03g041370.1[&&NHX:species=S. Pennelli],Capang03g000067[&&NHX:species=Wild pepper],Capana03g000071[&&NHX:species=Dom. pepper],Solyc03g123600.4.1[&&NHX:species=Tomato])S)D;	1	1	0	
OG25177	(((Sopen08g028780.1[&&NHX:species=S. Pennelli],Sopen08g028780.2[&&NHX:species=S. Pennelli])D,PGSC0003DMP400005454[&&NHX:species=Potato],Capang01g000288[&&NHX:species=Wild pepper],Capana01g000312[&&NHX:species=Dom. pepper],SPI08g06171.1[&&NHX:species=S. pimp],SLYcer08g06264.1[&&NHX:species=Tomato Cherry],Solyc08g080453.1.1[&&NHX:species=Tomato])S,((PGSC0003DMP400010238[&&NHX:species=Potato],PGSC0003DMP400010237[&&NHX:species=Potato])D,(PGSC0003DMP400010239[&&NHX:species=Potato],(Sopen08g003810.1[&&NHX:species=S. Pennelli],SPI08g00482.1[&&NHX:species=S. pimp],PGSC0003DMP400010240[&&NHX:species=Potato],Solyc08g007910.4.1[&&NHX:species=Tomato],Capang08g001276[&&NHX:species=Wild pepper])S)D)D)D;	1	1	9	SLYcer08g00509.1
OG25260	(((PGSC0003DMP400041533[&&NHX:species=Potato],SLYcer01g05296.1[&&NHX:species=Tomato Cherry])S,(SPI01g05450.1[&&NHX:species=S. pimp],Solyc01g059860.3.1[&&NHX:species=Tomato],(PGSC0003DMP400041534[&&NHX:species=Potato],PGSC0003DMP400041532[&&NHX:species=Potato])D,Capana00g003341[&&NHX:species=Dom. pepper],Capang00g000222[&&NHX:species=Wild pepper],Sopen01g025170.1[&&NHX:species=S. Pennelli])S)D,((SLYcer12g05126.1[&&NHX:species=Tomato Cherry],Sopen12g033930.1[&&NHX:species=S. Pennelli],Solyc12g099250.2.1[&&NHX:species=Tomato],Capana12g000172[&&NHX:species=Dom. pepper],Capang12g000142[&&NHX:species=Wild pepper],SPI12g05077.1[&&NHX:species=S. pimp],PGSC0003DMP400008315[&&NHX:species=Potato])S,PGSC0003DMP400008316[&&NHX:species=Potato])D)D;	1	1	0	
OG25292	(((Capang10g001185[&&NHX:species=Wild pepper],(Capang10g000929[&&NHX:species=Wild pepper],PGSC0003DMP400056315[&&NHX:species=Potato],Capana10g001103[&&NHX:species=Dom. pepper])S)D,(Capana08g002537[&&NHX:species=Dom. pepper],Solyc01g109650.3.1[&&NHX:species=Tomato],SPI01g08578.1[&&NHX:species=S. pimp],Sopen01g051840.1[&&NHX:species=S. Pennelli],PGSC0003DMP400001419[&&NHX:species=Potato],Capang01g005067[&&NHX:species=Wild pepper])S)D,(Capana00g000736[&&NHX:species=Dom. pepper],SLYcer12g04742.1[&&NHX:species=Tomato Cherry],SPI12g04705.1[&&NHX:species=S. pimp],Capang00g002295[&&NHX:species=Wild pepper],Sopen12g031030.1[&&NHX:species=S. Pennelli],PGSC0003DMP400027091[&&NHX:species=Potato],Solyc12g089160.3.1[&&NHX:species=Tomato])S)D;	0	0	0	
OG25340	((Solyc02g030210.4.1[&&NHX:species=Tomato],Sopen02g009530.1[&&NHX:species=S. Pennelli],Capana02g000259[&&NHX:species=Dom. pepper],SPI02g01331.1[&&NHX:species=S. pimp],SLYcer02g02430.1[&&NHX:species=Tomato Cherry])S,((Sopen06g021600.1[&&NHX:species=S. Pennelli],Solyc06g066390.3.1[&&NHX:species=Tomato],SPI06g04219.1[&&NHX:species=S. pimp],Capana06g001510[&&NHX:species=Dom. pepper],SLYcer06g04357.1[&&NHX:species=Tomato Cherry],Capang06g001436[&&NHX:species=Wild pepper])S,(Solyc08g076380.3.1[&&NHX:species=Tomato],Capana01g001106[&&NHX:species=Dom. pepper],Sopen08g024960.1[&&NHX:species=S. Pennelli],Capang01g000949[&&NHX:species=Wild pepper],SLYcer08g05853.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400004276[&&NHX:species=Potato],SPI08g05740.1[&&NHX:species=S. pimp])S)D)D;	1	1	0	
OG25405	((SLYcer11g00212.1[&&NHX:species=Tomato Cherry],Capang12g001812[&&NHX:species=Wild pepper],Capana12g002124[&&NHX:species=Dom. pepper],SPI11g00364.1[&&NHX:species=S. pimp],Solyc11g006180.2.1[&&NHX:species=Tomato],Sopen11g002110.1[&&NHX:species=S. Pennelli],PGSC0003DMP400049985[&&NHX:species=Potato])S,((Solyc05g055070.4.1[&&NHX:species=Tomato],(Capana05g002435[&&NHX:species=Dom. pepper],Capana05g002434[&&NHX:species=Dom. pepper])D,SPI05g04845.1[&&NHX:species=S. pimp],Sopen05g033530.1[&&NHX:species=S. Pennelli],PGSC0003DMP400040475[&&NHX:species=Potato],SLYcer10g02138.1[&&NHX:species=Tomato Cherry],Capang12g000798[&&NHX:species=Wild pepper])S,PGSC0003DMP400040476[&&NHX:species=Potato])D,(Sopen09g030220.4[&&NHX:species=S. Pennelli],PGSC0003DMP400055082[&&NHX:species=Potato])S)D;	1	0	0	
OG25409	((((PGSC0003DMP400037068[&&NHX:species=Potato],PGSC0003DMP400037069[&&NHX:species=Potato])D,Solyc01g006650.2.1[&&NHX:species=Tomato],Capang01g001355[&&NHX:species=Wild pepper],Sopen01g002640.1[&&NHX:species=S. Pennelli],SPI01g00367.1[&&NHX:species=S. pimp])S,(Capana01g001612[&&NHX:species=Dom. pepper],PGSC0003DMP400037067[&&NHX:species=Potato],SLYcer01g00342.1[&&NHX:species=Tomato Cherry])S)D,(((Sopen01g009190.2[&&NHX:species=S. Pennelli],Sopen01g009190.1[&&NHX:species=S. Pennelli])D,(PGSC0003DMP400052101[&&NHX:species=Potato],PGSC0003DMP400052102[&&NHX:species=Potato])D,Capana00g004517[&&NHX:species=Dom. pepper],Solyc01g014480.3.1[&&NHX:species=Tomato],Capang05g001720[&&NHX:species=Wild pepper],SPI01g01870.1[&&NHX:species=S. pimp])S,PGSC0003DMP400052100[&&NHX:species=Potato])D)D;	0	0	0	
OG25443	((Capana06g002186[&&NHX:species=Dom. pepper],(PGSC0003DMP400028451[&&NHX:species=Potato],PGSC0003DMP400028452[&&NHX:species=Potato])D,Solyc06g053710.3.1[&&NHX:species=Tomato],Sopen06g018820.1[&&NHX:species=S. Pennelli],SLYcer06g03659.1[&&NHX:species=Tomato Cherry],SPI06g03568.1[&&NHX:species=S. pimp],Capang06g002034[&&NHX:species=Wild pepper])S,(SPI09g04551.1[&&NHX:species=S. pimp],Sopen09g032550.1[&&NHX:species=S. Pennelli],((Capang03g004341[&&NHX:species=Wild pepper],Capang03g004342[&&NHX:species=Wild pepper])D,(Capana03g004532[&&NHX:species=Dom. pepper],Capana03g004531[&&NHX:species=Dom. pepper])D)S,(PGSC0003DMP400030005[&&NHX:species=Potato],PGSC0003DMP400030004[&&NHX:species=Potato])D,Solyc09g089610.3.1[&&NHX:species=Tomato],SLYcer09g04894.1[&&NHX:species=Tomato Cherry])S)D;	0	0	0	
OG25457	((PGSC0003DMP400031312[&&NHX:species=Potato],Sopen01g030320.1[&&NHX:species=S. Pennelli],Capana01g002730[&&NHX:species=Dom. pepper],SLYcer01g05966.1[&&NHX:species=Tomato Cherry],Capang01g002396[&&NHX:species=Wild pepper],SPI01g06259.1[&&NHX:species=S. pimp])S,(((Solyc10g081420.2.1[&&NHX:species=Tomato],SPI10g04038.1[&&NHX:species=S. pimp],Capang00g002447[&&NHX:species=Wild pepper],Sopen10g031920.1[&&NHX:species=S. Pennelli],PGSC0003DMP400049037[&&NHX:species=Potato],SLYcer10g05532.1[&&NHX:species=Tomato Cherry])S,PGSC0003DMP400049034[&&NHX:species=Potato])D,((((PGSC0003DMP400049038[&&NHX:species=Potato],PGSC0003DMP400049035[&&NHX:species=Potato])D,PGSC0003DMP400049036[&&NHX:species=Potato])D,Capana00g004763[&&NHX:species=Dom. pepper])S,Capana02g003626[&&NHX:species=Dom. pepper])D)D)D;	2	2	0	
OG25504	(((PGSC0003DMP400018083[&&NHX:species=Potato],Solyc02g076660.3.1[&&NHX:species=Tomato],Sopen02g021590.1[&&NHX:species=S. Pennelli],Capang02g001557[&&NHX:species=Wild pepper],SPI02g02958.1[&&NHX:species=S. pimp],Capana02g001743[&&NHX:species=Dom. pepper])S,((Sopen02g006150.1[&&NHX:species=S. Pennelli],Sopen02g006150.2[&&NHX:species=S. Pennelli])D,Solyc02g021590.3.1[&&NHX:species=Tomato],SLYcer02g02130.1[&&NHX:species=Tomato Cherry],PGSC0003DMP400005741[&&NHX:species=Potato],SPI02g01173.1[&&NHX:species=S. pimp])S)D,(Solyc03g006130.3.1[&&NHX:species=Tomato],Capana04g002699[&&NHX:species=Dom. pepper],Sopen03g002140.1[&&NHX:species=S. Pennelli],SLYcer03g00190.1[&&NHX:species=Tomato Cherry],SPI03g00328.1[&&NHX:species=S. pimp],Capang04g002329[&&NHX:species=Wild pepper],PGSC0003DMP400007785[&&NHX:species=Potato])S)D;	1	1	0	
